employee_id,satisfaction_level,average_monthly_hours,department,salary
12641,0.37,128,accounting,low
12642,0.74,228,hr,low
12643,0.73,235,hr,low
12644,0.37,148,hr,low
12645,0.58,238,hr,low
12646,0.4,141,technical,medium
12647,0.51,249,technical,medium
12648,0.46,151,technical,medium
12649,0.45,129,technical,medium
12650,0.46,156,technical,medium
12651,0.39,134,technical,medium
12652,0.09,269,technical,medium
12653,0.09,290,technical,medium
12654,0.37,132,technical,medium
12655,0.1,308,technical,medium
12656,0.77,232,technical,medium
12657,0.79,235,support,medium
12658,0.43,130,support,high
12659,0.38,146,support,low
12660,0.77,221,support,medium
12661,0.44,130,support,medium
12662,0.39,136,support,medium
12663,0.78,274,support,medium
12664,0.1,256,support,low
12665,0.1,276,support,low
12666,0.75,267,support,low
12667,0.46,213,support,low
12668,0.91,274,technical,low
12669,0.1,258,technical,low
12670,0.72,153,technical,low
12671,0.11,245,management,low
12672,0.11,264,IT,low
12673,0.46,154,IT,low
12674,0.37,149,IT,low
12675,0.46,157,IT,low
12676,0.43,127,IT,low
12677,0.11,270,product_mng,low
12678,0.73,236,product_mng,low
12679,0.43,158,product_mng,low
12680,0.86,229,product_mng,low
12681,0.1,269,IT,low
12682,0.4,128,sales,low
12683,0.11,278,sales,low
12684,0.86,158,sales,low
12685,0.42,202,sales,medium
12686,0.79,240,sales,medium
12687,0.1,255,marketing,medium
12688,0.09,254,sales,medium
12689,0.09,257,accounting,medium
12690,0.87,228,support,medium
12691,0.36,145,technical,medium
12692,0.42,218,management,medium
12693,0.84,268,marketing,medium
12694,0.1,278,marketing,medium
12695,0.78,249,marketing,medium
12696,0.35,236,sales,medium
12697,0.1,291,sales,high
12698,0.11,306,sales,low
12699,0.43,135,sales,medium
12700,0.38,156,sales,medium
12701,0.46,143,sales,medium
12702,0.89,243,sales,medium
12703,0.45,147,sales,low
12704,0.44,159,sales,low
12705,0.74,216,sales,low
12706,0.45,152,sales,low
12707,0.79,226,sales,low
12708,0.79,271,sales,low
12709,0.11,255,sales,low
12710,0.42,140,sales,low
12711,0.64,252,sales,low
12712,0.4,159,sales,low
12713,0.84,270,sales,low
12714,0.73,232,sales,low
12715,0.4,144,accounting,low
12716,0.36,127,accounting,low
12717,0.43,131,accounting,low
12718,0.11,243,hr,low
12719,0.91,244,hr,low
12720,0.8,260,hr,low
12721,0.42,139,hr,low
12722,0.31,184,technical,low
12723,0.44,130,technical,low
12724,0.38,135,technical,medium
12725,0.45,146,technical,medium
12726,0.43,149,technical,medium
12727,0.45,153,technical,medium
12728,0.43,160,technical,medium
12729,0.43,160,technical,medium
12730,0.09,282,technical,medium
12731,0.43,128,technical,medium
12732,0.79,232,technical,medium
12733,0.85,226,support,medium
12734,0.38,129,support,medium
12735,0.11,255,support,medium
12736,0.83,258,support,high
12737,0.81,229,support,low
12738,0.42,143,support,medium
12739,0.11,257,support,medium
12740,0.11,275,support,medium
12741,0.1,291,support,medium
12742,0.5,153,support,low
12743,0.44,154,support,low
12744,0.11,301,technical,low
12745,0.39,134,technical,low
12746,0.11,245,technical,low
12747,0.36,132,management,low
12748,0.43,130,IT,low
12749,0.4,127,IT,low
12750,0.86,246,IT,low
12751,0.38,145,IT,low
12752,0.46,138,IT,low
12753,0.37,129,product_mng,low
12754,0.43,150,product_mng,low
12755,0.66,253,product_mng,low
12756,0.37,160,product_mng,low
12757,0.77,235,IT,low
12758,0.38,151,sales,low
12759,0.39,127,sales,low
12760,0.41,151,sales,low
12761,0.1,290,sales,low
12762,0.09,249,sales,low
12763,0.41,131,marketing,medium
12764,0.39,159,sales,medium
12765,0.83,223,accounting,medium
12766,0.09,214,support,medium
12767,0.75,227,technical,medium
12768,0.44,127,management,medium
12769,0.1,293,marketing,medium
12770,0.42,141,marketing,medium
12771,0.1,300,marketing,medium
12772,0.1,309,sales,medium
12773,0.31,149,sales,medium
12774,0.42,159,sales,medium
12775,0.38,152,sales,high
12776,0.39,158,sales,low
12777,0.1,254,sales,medium
12778,0.11,294,sales,medium
12779,0.1,269,sales,medium
12780,0.11,247,sales,medium
12781,0.44,271,sales,low
12782,0.91,232,sales,low
12783,0.72,245,sales,low
12784,0.66,225,technical,low
12785,0.2,236,technical,low
12786,0.97,268,technical,low
12787,0.59,230,technical,low
12788,0.88,162,technical,low
12789,0.16,197,technical,low
12790,0.61,247,support,low
12791,0.52,234,support,low
12792,0.82,276,support,low
12793,0.75,217,support,medium
12794,0.62,156,support,medium
12795,0.91,189,support,medium
12796,0.61,238,support,medium
12797,0.79,201,support,medium
12798,0.9,263,support,medium
12799,0.75,146,support,medium
12800,0.81,213,support,medium
12801,0.59,159,technical,medium
12802,0.56,236,technical,medium
12803,0.98,257,technical,medium
12804,0.59,168,management,medium
12805,0.61,151,IT,high
12806,0.78,139,IT,low
12807,0.55,196,IT,medium
12808,0.2,237,IT,medium
12809,0.79,236,IT,medium
12810,0.52,265,product_mng,medium
12811,0.97,207,product_mng,low
12812,0.63,219,product_mng,low
12813,0.85,208,product_mng,low
12814,0.59,240,IT,low
12815,0.64,135,RandD,low
12816,0.8,236,RandD,low
12817,0.61,140,RandD,low
12818,0.87,162,RandD,low
12819,0.75,117,RandD,medium
12820,0.96,225,marketing,medium
12821,0.75,211,sales,medium
12822,0.19,173,accounting,medium
12823,0.52,170,support,medium
12824,0.6,242,technical,medium
12825,0.9,175,management,medium
12826,0.89,195,marketing,medium
12827,0.54,184,marketing,medium
12828,0.99,170,marketing,medium
12829,0.66,185,sales,medium
12830,0.92,259,sales,medium
12831,0.19,102,sales,medium
12832,0.39,156,sales,medium
12833,0.41,191,sales,medium
12834,0.6,239,sales,medium
12835,0.95,235,sales,medium
12836,0.51,130,sales,medium
12837,0.54,166,sales,medium
12838,0.16,206,sales,medium
12839,0.98,191,sales,medium
12840,0.65,214,sales,medium
12841,0.38,196,sales,medium
12842,0.95,151,sales,medium
12843,0.6,165,sales,medium
12844,0.78,177,sales,high
12845,0.19,241,sales,high
12846,0.56,230,sales,high
12847,0.21,270,sales,high
12848,0.83,234,accounting,high
12849,0.5,257,accounting,high
12850,0.74,264,accounting,high
12851,0.75,133,hr,high
12852,0.85,155,hr,high
12853,0.93,202,hr,high
12854,0.76,136,hr,high
12855,0.91,269,technical,high
12856,0.22,169,technical,low
12857,0.78,192,technical,low
12858,0.53,241,technical,low
12859,0.58,165,technical,low
12860,0.99,183,technical,low
12861,0.62,163,technical,low
12862,0.59,162,technical,low
12863,0.13,219,technical,low
12864,0.19,278,technical,low
12865,0.94,273,technical,low
12866,0.53,272,support,low
12867,0.96,168,support,low
12868,0.62,221,support,low
12869,0.81,213,support,low
12870,0.63,275,support,low
12871,0.92,177,support,medium
12872,0.83,249,support,medium
12873,0.49,246,support,medium
12874,0.8,223,support,medium
12875,0.54,244,support,medium
12876,0.37,169,support,medium
12877,0.93,140,technical,medium
12878,0.88,253,technical,medium
12879,0.79,194,technical,medium
12880,0.65,173,management,medium
12881,0.72,172,IT,medium
12882,0.58,167,IT,medium
12883,0.37,153,IT,high
12884,0.87,243,IT,high
12885,0.63,163,IT,high
12886,0.72,221,product_mng,high
12887,0.36,191,product_mng,high
12888,0.96,272,product_mng,high
12889,0.52,118,product_mng,high
12890,0.16,173,IT,high
12891,0.63,200,RandD,low
12892,0.92,132,RandD,low
12893,0.82,180,RandD,low
12894,0.18,145,RandD,low
12895,0.73,139,RandD,low
12896,0.44,230,marketing,low
12897,0.73,247,sales,low
12898,0.62,140,accounting,low
12899,0.94,266,support,medium
12900,0.76,261,technical,medium
12901,0.89,275,management,medium
12902,0.9,254,marketing,medium
12903,1,231,marketing,medium
12904,0.71,138,marketing,medium
12905,0.73,163,sales,medium
12906,0.97,262,sales,medium
12907,0.6,201,sales,medium
12908,0.82,229,sales,medium
12909,0.95,228,sales,medium
12910,0.88,228,sales,medium
12911,0.79,273,sales,medium
12912,0.52,171,sales,medium
12913,0.22,148,sales,medium
12914,0.59,211,sales,medium
12915,0.84,211,sales,medium
12916,0.54,175,sales,medium
12917,1,245,sales,medium
12918,0.93,273,sales,medium
12919,0.96,225,sales,medium
12920,0.56,152,sales,medium
12921,0.49,194,sales,medium
12922,0.89,185,sales,high
12923,0.57,193,sales,low
12924,0.96,166,accounting,medium
12925,0.65,223,accounting,medium
12926,0.14,281,accounting,medium
12927,0.64,241,hr,medium
12928,0.98,165,hr,medium
12929,0.71,143,hr,medium
12930,0.96,137,hr,medium
12931,0.9,185,technical,medium
12932,0.52,271,technical,medium
12933,0.78,207,technical,medium
12934,0.62,184,technical,low
12935,0.6,253,technical,low
12936,0.82,152,technical,low
12937,0.52,225,technical,low
12938,0.13,189,technical,low
12939,0.97,153,technical,low
12940,0.63,245,technical,low
12941,0.68,233,technical,high
12942,0.74,210,support,low
12943,0.89,176,support,high
12944,0.28,191,support,high
12945,0.61,224,support,low
12946,0.67,185,support,low
12947,0.86,245,support,high
12948,0.87,173,support,low
12949,0.7,231,support,medium
12950,0.68,270,support,high
12951,0.69,196,support,medium
12952,0.97,238,support,medium
12953,0.62,261,technical,medium
12954,0.55,201,technical,medium
12955,0.61,252,technical,high
12956,0.15,191,management,medium
12957,0.84,199,IT,medium
12958,0.87,234,IT,medium
12959,0.93,192,IT,high
12960,0.14,237,IT,medium
12961,0.96,207,IT,high
12962,0.41,145,product_mng,low
12963,0.84,155,product_mng,medium
12964,0.94,145,product_mng,medium
12965,0.6,247,product_mng,medium
12966,0.7,182,IT,medium
12967,0.29,183,RandD,low
12968,0.31,146,RandD,low
12969,0.73,241,RandD,low
12970,0.51,261,RandD,low
12971,0.58,140,RandD,low
12972,0.59,257,marketing,low
12973,0.95,186,marketing,low
12974,0.84,159,sales,low
12975,0.28,164,accounting,low
12976,0.94,217,support,low
12977,0.49,137,technical,high
12978,0.72,164,management,low
12979,0.19,249,marketing,low
12980,0.83,264,marketing,low
12981,0.79,208,marketing,low
12982,0.72,175,sales,high
12983,0.97,209,sales,low
12984,0.92,268,sales,low
12985,0.95,264,sales,low
12986,0.76,234,sales,high
12987,0.24,199,sales,low
12988,0.89,205,sales,medium
12989,0.69,140,sales,high
12990,0.92,257,sales,medium
12991,0.79,227,sales,high
12992,0.87,189,sales,medium
12993,0.89,241,sales,medium
12994,0.75,199,sales,medium
12995,0.78,206,sales,medium
12996,0.13,268,sales,medium
12997,0.94,221,sales,medium
12998,0.94,262,sales,medium
12999,0.67,253,sales,medium
13000,0.6,241,sales,high
13001,0.62,252,accounting,low
13002,0.38,171,accounting,medium
13003,0.8,194,accounting,medium
13004,0.61,104,hr,medium
13005,0.61,176,hr,medium
13006,0.66,192,hr,medium
13007,0.56,154,hr,medium
13008,1,186,technical,medium
13009,0.73,200,technical,medium
13010,0.6,132,technical,medium
13011,0.78,236,technical,high
13012,0.48,211,technical,low
13013,0.9,273,technical,low
13014,0.16,223,technical,low
13015,0.5,204,technical,high
13016,0.66,196,technical,low
13017,0.44,219,technical,low
13018,0.95,261,technical,low
13019,0.9,254,support,high
13020,0.27,185,support,low
13021,0.51,98,support,low
13022,0.68,260,support,low
13023,0.97,137,support,low
13024,0.91,159,support,low
13025,0.76,265,support,low
13026,0.88,177,support,low
13027,0.83,247,support,medium
13028,0.78,161,support,medium
13029,0.52,103,support,medium
13030,0.63,151,technical,medium
13031,0.9,193,technical,medium
13032,0.48,194,technical,medium
13033,0.7,208,management,medium
13034,0.68,229,IT,medium
13035,0.7,166,IT,medium
13036,0.77,141,IT,medium
13037,0.73,249,IT,medium
13038,0.87,264,IT,medium
13039,0.65,252,product_mng,high
13040,0.62,134,product_mng,low
13041,0.53,274,product_mng,medium
13042,0.59,200,product_mng,medium
13043,0.87,154,IT,medium
13044,0.47,111,RandD,medium
13045,0.96,247,RandD,low
13046,0.79,169,RandD,low
13047,0.84,250,RandD,low
13048,0.68,178,RandD,low
13049,0.86,251,RandD,low
13050,0.73,272,marketing,low
13051,0.9,229,sales,low
13052,0.63,180,accounting,low
13053,0.71,271,support,low
13054,0.71,226,technical,low
13055,0.95,150,management,low
13056,0.51,260,marketing,low
13057,0.77,161,marketing,low
13058,0.48,136,marketing,low
13059,0.93,238,sales,low
13060,0.83,98,sales,low
13061,0.61,156,sales,low
13062,0.97,248,sales,low
13063,0.5,170,sales,low
13064,0.84,245,sales,low
13065,0.58,203,sales,low
13066,0.59,182,sales,medium
13067,0.77,175,sales,medium
13068,0.78,145,sales,medium
13069,0.6,220,sales,medium
13070,0.53,259,sales,medium
13071,0.73,228,sales,medium
13072,0.76,189,sales,medium
13073,0.12,257,sales,medium
13074,0.2,180,sales,medium
13075,0.5,180,sales,medium
13076,0.79,215,sales,medium
13077,0.96,132,sales,medium
13078,0.26,213,accounting,high
13079,0.8,173,accounting,low
13080,0.43,186,accounting,medium
13081,0.87,157,hr,medium
13082,0.63,175,hr,medium
13083,0.58,135,hr,medium
13084,0.2,256,hr,low
13085,0.62,268,technical,low
13086,0.91,159,technical,low
13087,0.66,191,technical,low
13088,0.53,275,technical,low
13089,0.52,217,technical,low
13090,1,201,technical,low
13091,0.73,205,technical,low
13092,0.65,240,technical,low
13093,0.5,137,technical,low
13094,0.94,241,technical,low
13095,0.48,198,technical,low
13096,0.67,254,support,low
13097,0.73,262,support,low
13098,0.63,244,support,low
13099,0.84,266,support,low
13100,0.2,191,support,low
13101,0.76,148,support,low
13102,0.55,233,support,low
13103,0.8,178,support,low
13104,0.64,165,support,low
13105,0.59,179,support,medium
13106,0.92,149,support,medium
13107,0.75,269,technical,medium
13108,0.69,227,technical,medium
13109,0.82,247,technical,medium
13110,0.88,220,management,medium
13111,0.89,233,IT,medium
13112,1,171,IT,medium
13113,0.66,234,IT,medium
13114,0.76,176,IT,medium
13115,0.8,190,IT,medium
13116,0.58,168,product_mng,medium
13117,0.73,205,product_mng,high
13118,1,189,product_mng,low
13119,0.18,282,product_mng,medium
13120,0.47,152,IT,medium
13121,0.92,217,RandD,medium
13122,0.51,130,RandD,medium
13123,0.81,153,RandD,low
13124,0.52,270,RandD,low
13125,0.95,220,RandD,low
13126,0.93,253,RandD,low
13127,0.98,209,marketing,low
13128,0.79,231,sales,low
13129,0.99,240,accounting,low
13130,0.64,266,support,low
13131,0.54,153,technical,low
13132,0.79,187,management,low
13133,0.55,185,marketing,low
13134,0.18,147,marketing,low
13135,0.56,188,marketing,low
13136,0.92,252,sales,low
13137,0.99,163,sales,low
13138,0.77,189,sales,low
13139,0.49,156,sales,low
13140,0.98,183,sales,low
13141,0.18,209,sales,low
13142,0.8,271,sales,low
13143,0.81,251,sales,low
13144,0.13,198,sales,medium
13145,0.58,274,sales,medium
13146,0.75,209,sales,medium
13147,0.8,271,sales,medium
13148,0.78,143,sales,medium
13149,0.92,236,sales,medium
13150,0.85,222,sales,medium
13151,0.52,233,sales,medium
13152,0.95,270,sales,medium
13153,0.81,258,sales,medium
13154,0.16,202,sales,medium
13155,0.91,150,accounting,medium
13156,0.62,193,accounting,high
13157,0.24,210,accounting,low
13158,0.88,208,hr,medium
13159,0.94,196,hr,medium
13160,0.76,187,hr,medium
13161,0.49,140,hr,medium
13162,0.93,256,technical,low
13163,0.92,113,technical,low
13164,0.19,196,technical,low
13165,0.66,170,technical,low
13166,0.16,261,technical,low
13167,0.83,132,technical,low
13168,0.69,153,technical,low
13169,0.82,147,technical,low
13170,0.88,244,technical,low
13171,0.31,108,technical,low
13172,0.83,218,technical,low
13173,0.94,133,support,low
13174,0.65,233,support,low
13175,0.6,147,support,low
13176,0.52,176,support,low
13177,0.66,169,support,low
13178,0.87,144,support,low
13179,0.2,151,support,low
13180,0.63,252,support,medium
13181,0.69,180,support,medium
13182,0.48,251,support,medium
13183,0.8,263,support,medium
13184,0.89,260,technical,medium
13185,0.67,227,technical,medium
13186,0.37,260,technical,medium
13187,0.93,158,management,medium
13188,0.69,186,IT,medium
13189,0.16,171,IT,medium
13190,0.81,199,IT,medium
13191,0.97,258,IT,medium
13192,0.77,273,IT,high
13193,0.75,259,product_mng,low
13194,0.88,265,product_mng,medium
13195,0.43,168,product_mng,medium
13196,0.99,163,product_mng,medium
13197,0.59,265,IT,medium
13198,0.89,190,RandD,low
13199,0.54,157,RandD,low
13200,0.32,266,RandD,low
13201,0.17,240,RandD,low
13202,0.78,143,RandD,low
13203,0.73,121,RandD,low
13204,0.65,170,IT,low
13205,0.8,161,IT,low
13206,0.61,239,IT,low
13207,0.67,224,IT,low
13208,0.63,242,product_mng,low
13209,0.51,140,product_mng,low
13210,0.82,170,product_mng,low
13211,0.79,156,product_mng,low
13212,0.49,113,IT,low
13213,0.7,138,RandD,low
13214,0.13,137,RandD,low
13215,0.83,217,RandD,low
13216,0.83,155,RandD,low
13217,0.19,280,RandD,low
13218,0.8,248,RandD,low
13219,0.49,190,marketing,medium
13220,0.92,176,sales,medium
13221,0.81,217,accounting,medium
13222,0.62,269,support,medium
13223,0.21,238,technical,medium
13224,0.95,243,management,medium
13225,0.51,198,marketing,medium
13226,0.52,188,marketing,medium
13227,0.64,257,marketing,medium
13228,0.62,268,sales,medium
13229,0.73,233,sales,medium
13230,0.32,214,sales,medium
13231,0.78,285,sales,high
13232,0.65,224,sales,low
13233,0.56,224,sales,medium
13234,0.96,142,sales,medium
13235,0.79,220,sales,medium
13236,0.66,244,sales,medium
13237,0.67,171,sales,low
13238,0.86,274,sales,low
13239,0.57,214,sales,low
13240,0.86,171,sales,low
13241,0.52,150,sales,low
13242,0.73,260,sales,low
13243,0.78,259,sales,low
13244,0.95,153,sales,low
13245,0.75,263,sales,low
13246,0.83,149,sales,low
13247,0.48,261,accounting,low
13248,0.3,189,accounting,low
13249,0.72,237,accounting,low
13250,0.61,224,hr,low
13251,0.31,240,hr,low
13252,0.62,245,hr,low
13253,0.48,268,hr,low
13254,0.97,208,technical,low
13255,0.61,153,technical,low
13256,0.93,169,technical,low
13257,0.89,218,technical,low
13258,0.95,155,technical,medium
13259,0.36,155,technical,medium
13260,0.29,105,technical,medium
13261,0.65,251,technical,medium
13262,0.72,219,technical,medium
13263,0.51,198,technical,medium
13264,0.54,158,technical,medium
13265,0.66,157,support,medium
13266,0.59,178,support,medium
13267,0.45,145,support,medium
13268,0.15,230,support,medium
13269,0.95,174,support,medium
13270,0.49,140,support,high
13271,0.68,174,support,low
13272,0.7,173,support,medium
13273,0.9,203,support,medium
13274,0.94,170,support,medium
13275,0.8,203,support,medium
13276,0.59,169,technical,low
13277,0.43,109,technical,low
13278,0.7,263,technical,low
13279,0.51,185,management,low
13280,0.12,191,IT,low
13281,0.14,259,IT,low
13282,0.86,253,IT,low
13283,0.97,216,IT,low
13284,1,264,IT,medium
13285,0.49,181,product_mng,medium
13286,0.9,209,product_mng,medium
13287,0.82,239,product_mng,medium
13288,0.59,197,product_mng,medium
13289,0.97,150,IT,medium
13290,0.69,164,management,medium
13291,0.73,216,management,medium
13292,0.48,271,management,medium
13293,0.94,176,management,medium
13294,0.74,156,management,medium
13295,0.65,143,management,medium
13296,0.93,233,IT,medium
13297,0.57,138,IT,medium
13298,0.9,259,IT,medium
13299,0.55,169,IT,medium
13300,0.59,172,product_mng,medium
13301,0.72,156,product_mng,medium
13302,0.87,140,product_mng,medium
13303,0.86,212,product_mng,medium
13304,0.61,269,IT,medium
13305,0.45,111,management,medium
13306,0.51,198,management,medium
13307,0.87,263,management,medium
13308,0.29,191,management,medium
13309,0.57,188,management,medium
13310,0.69,252,management,medium
13311,0.61,142,marketing,high
13312,0.96,247,sales,high
13313,0.16,269,accounting,high
13314,0.96,244,support,high
13315,0.77,164,technical,high
13316,0.85,232,management,high
13317,0.37,177,marketing,high
13318,0.68,173,marketing,high
13319,0.87,165,marketing,high
13320,0.95,225,sales,high
13321,0.84,121,sales,low
13322,0.44,219,sales,low
13323,0.94,204,sales,low
13324,0.85,235,sales,low
13325,0.75,215,sales,low
13326,0.76,243,sales,low
13327,0.13,162,sales,low
13328,0.6,262,sales,low
13329,0.45,206,sales,low
13330,0.49,125,sales,low
13331,0.19,167,sales,low
13332,0.68,218,sales,low
13333,0.53,181,sales,low
13334,1,269,sales,low
13335,0.99,167,sales,low
13336,0.29,271,sales,medium
13337,0.54,201,sales,medium
13338,0.25,229,sales,medium
13339,0.71,148,accounting,medium
13340,0.96,147,accounting,medium
13341,0.8,211,accounting,medium
13342,0.82,145,hr,medium
13343,0.19,269,hr,medium
13344,0.43,129,hr,medium
13345,0.62,270,hr,medium
13346,0.75,250,technical,medium
13347,0.56,192,technical,medium
13348,0.88,233,technical,high
13349,0.63,192,technical,high
13350,0.75,247,technical,high
13351,0.74,192,technical,high
13352,0.55,178,technical,high
13353,0.87,197,technical,high
13354,0.13,264,technical,high
13355,0.33,274,technical,high
13356,0.89,147,technical,low
13357,0.56,154,support,low
13358,0.95,224,support,low
13359,0.57,250,support,low
13360,0.72,179,support,low
13361,0.28,170,support,low
13362,0.54,118,support,low
13363,0.54,256,support,low
13364,0.99,209,support,medium
13365,0.37,146,support,medium
13366,0.77,275,support,medium
13367,0.7,180,support,medium
13368,0.8,228,technical,medium
13369,0.52,204,technical,medium
13370,0.69,172,technical,medium
13371,0.6,274,management,medium
13372,0.74,136,IT,medium
13373,0.69,252,IT,medium
13374,0.78,137,IT,medium
13375,0.77,191,IT,medium
13376,0.91,132,IT,medium
13377,0.54,249,product_mng,medium
13378,0.48,274,product_mng,medium
13379,0.55,194,product_mng,medium
13380,0.17,191,product_mng,medium
13381,0.77,216,IT,medium
13382,0.93,241,IT,medium
13383,0.65,243,IT,medium
13384,0.67,207,IT,medium
13385,0.95,199,IT,medium
13386,0.61,286,product_mng,medium
13387,0.57,132,product_mng,high
13388,0.65,229,product_mng,low
13389,0.85,260,product_mng,medium
13390,0.61,214,IT,medium
13391,0.65,217,RandD,medium
13392,0.92,225,RandD,medium
13393,0.37,113,RandD,medium
13394,0.48,250,RandD,medium
13395,0.82,271,RandD,medium
13396,0.84,135,RandD,medium
13397,0.57,100,marketing,medium
13398,0.8,224,sales,medium
13399,0.49,134,accounting,low
13400,0.79,158,support,low
13401,0.48,183,technical,low
13402,0.28,97,management,low
13403,0.47,226,marketing,low
13404,0.91,235,marketing,low
13405,0.75,186,marketing,low
13406,0.61,242,sales,high
13407,0.47,284,sales,low
13408,0.22,274,sales,high
13409,0.5,130,sales,high
13410,0.56,146,sales,low
13411,0.84,207,sales,low
13412,0.69,210,sales,high
13413,0.53,143,sales,low
13414,0.17,116,sales,medium
13415,0.48,162,sales,high
13416,0.94,242,sales,medium
13417,0.77,153,sales,medium
13418,1,194,sales,medium
13419,0.49,233,sales,medium
13420,0.93,283,sales,high
13421,0.38,188,sales,medium
13422,0.6,182,sales,medium
13423,0.5,286,sales,medium
13424,0.97,212,sales,high
13425,0.93,176,accounting,medium
13426,0.5,264,accounting,high
13427,0.52,261,accounting,low
13428,0.5,163,hr,medium
13429,0.55,139,hr,medium
13430,0.95,261,hr,medium
13431,0.48,275,hr,medium
13432,0.51,132,technical,low
13433,0.96,202,technical,low
13434,0.97,177,technical,low
13435,0.97,234,technical,low
13436,0.71,188,technical,low
13437,0.82,203,technical,low
13438,0.57,227,technical,low
13439,0.48,150,technical,low
13440,0.71,267,technical,low
13441,0.63,186,technical,low
13442,0.99,142,technical,high
13443,0.79,126,support,low
13444,0.65,201,support,low
13445,0.7,142,support,low
13446,0.99,167,support,low
13447,0.65,258,support,high
13448,0.92,207,support,low
13449,0.24,282,support,low
13450,0.39,188,support,low
13451,0.82,214,support,high
13452,0.78,272,support,low
13453,0.62,259,support,medium
13454,0.6,191,technical,high
13455,0.49,192,technical,medium
13456,0.82,164,technical,high
13457,0.48,149,management,medium
13458,0.69,149,IT,medium
13459,0.4,165,IT,medium
13460,0.72,222,IT,medium
13461,0.75,222,IT,medium
13462,0.5,265,IT,medium
13463,0.78,247,product_mng,medium
13464,0.76,147,product_mng,medium
13465,0.94,273,product_mng,high
13466,0.24,144,product_mng,low
13467,0.99,181,IT,medium
13468,0.67,198,management,medium
13469,0.76,255,management,medium
13470,0.76,169,management,medium
13471,0.55,201,management,medium
13472,0.74,274,management,medium
13473,0.81,134,management,medium
13474,0.98,190,IT,medium
13475,0.98,170,IT,medium
13476,0.58,154,product_mng,high
13477,0.18,142,product_mng,low
13478,0.57,235,product_mng,low
13479,0.7,110,product_mng,low
13480,0.49,211,IT,high
13481,0.7,214,management,medium
13482,0.16,210,management,medium
13483,0.58,207,management,medium
13484,0.66,161,management,medium
13485,0.51,102,management,medium
13486,0.48,186,management,medium
13487,0.56,211,marketing,low
13488,0.81,240,sales,low
13489,0.57,237,accounting,low
13490,0.66,164,support,low
13491,0.22,222,technical,low
13492,0.96,205,management,medium
13493,0.87,140,marketing,medium
13494,0.61,103,marketing,medium
13495,0.66,178,marketing,medium
13496,0.9,137,sales,medium
13497,0.64,143,sales,medium
13498,0.76,170,sales,medium
13499,0.97,135,sales,medium
13500,0.69,174,sales,medium
13501,0.98,166,sales,medium
13502,0.18,174,sales,medium
13503,0.62,251,sales,medium
13504,0.29,187,sales,high
13505,0.87,170,sales,low
13506,0.91,241,sales,medium
13507,0.53,221,sales,medium
13508,0.69,257,sales,medium
13509,0.14,275,sales,medium
13510,0.7,245,sales,low
13511,0.77,246,sales,low
13512,0.77,263,sales,low
13513,0.76,133,sales,low
13514,0.66,157,sales,low
13515,0.5,198,accounting,low
13516,0.57,145,accounting,low
13517,0.97,118,accounting,low
13518,0.26,184,hr,low
13519,0.72,243,hr,low
13520,0.83,247,hr,low
13521,0.55,158,hr,low
13522,0.77,243,technical,low
13523,0.24,203,technical,low
13524,0.8,161,technical,low
13525,0.5,214,technical,low
13526,0.66,179,technical,low
13527,0.66,188,technical,low
13528,0.66,174,technical,low
13529,0.96,177,technical,low
13530,0.75,194,technical,low
13531,0.78,244,technical,medium
13532,0.57,269,technical,medium
13533,0.78,159,support,medium
13534,0.57,140,support,medium
13535,0.84,224,support,medium
13536,0.23,242,support,medium
13537,0.53,180,support,medium
13538,0.82,150,support,medium
13539,0.59,269,support,medium
13540,0.5,178,support,medium
13541,1,187,support,medium
13542,0.94,140,support,medium
13543,0.86,193,support,high
13544,0.73,243,technical,low
13545,0.49,144,technical,medium
13546,0.79,147,technical,medium
13547,0.83,165,management,medium
13548,0.85,176,IT,medium
13549,0.65,170,IT,low
13550,0.94,213,IT,low
13551,0.76,242,IT,low
13552,0.77,139,IT,low
13553,0.77,239,product_mng,low
13554,0.59,123,product_mng,low
13555,0.69,185,product_mng,low
13556,0.51,186,product_mng,low
13557,0.8,178,IT,low
13558,0.98,153,management,high
13559,0.69,185,management,high
13560,0.14,142,management,high
13561,0.95,221,management,high
13562,0.53,148,management,high
13563,0.64,258,management,high
13564,0.51,229,sales,low
13565,0.36,111,sales,low
13566,0.62,271,sales,low
13567,0.98,133,sales,low
13568,0.53,223,sales,low
13569,0.8,272,sales,low
13570,0.73,233,sales,medium
13571,0.82,162,sales,medium
13572,0.62,165,sales,medium
13573,0.87,242,sales,medium
13574,0.43,124,sales,medium
13575,0.57,163,sales,medium
13576,0.91,144,sales,medium
13577,0.75,149,sales,medium
13578,0.76,217,sales,medium
13579,0.85,139,sales,medium
13580,0.56,270,sales,medium
13581,0.86,177,sales,medium
13582,0.21,175,sales,high
13583,0.94,151,sales,low
13584,0.98,185,sales,medium
13585,0.42,227,sales,medium
13586,0.98,218,sales,medium
13587,1,167,sales,medium
13588,0.95,183,sales,low
13589,0.95,259,sales,low
13590,0.68,138,sales,low
13591,0.64,122,sales,low
13592,0.24,225,sales,low
13593,0.37,121,sales,low
13594,0.67,274,sales,low
13595,0.86,153,sales,low
13596,0.43,119,sales,low
13597,0.67,141,sales,low
13598,0.92,161,IT,low
13599,0.43,186,product_mng,low
13600,0.52,252,product_mng,low
13601,0.16,182,product_mng,low
13602,0.49,264,product_mng,low
